id,text,author_id,created_at,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id,in_reply_to_user_id
1211354611946311680,🤔 https://t.co/Gu4j4K4Oa4,23978439,2019-12-29T18:33:40.000Z,2,6,43,2,1211354611946311680,
1211034363665829889,RT @ju_sampaioo_: Não aguento mais esperar o resultado da @UFPR,23978439,2019-12-28T21:21:06.000Z,23,0,0,0,1211034363665829889,
1210682196564103174,@LwithP Vc tem um potencial incrível pra ser um grande RP! Sucesso! #ParaSempreUFPR,23978439,2019-12-27T22:01:43.000Z,0,1,2,1,1210604503512342530,2682908887
1210604913169973255,"@LwithP Bem-vindo ao clube, bb 😎",23978439,2019-12-27T16:54:37.000Z,1,1,67,0,1210604503512342530,2682908887
1210573976558350336,Grupo Carl Sagan é bicampeão da Olimpíada Brasileira de Astronomia e Astronáutica; foguete atingiu 308 metros https://t.co/7rvu2E2UZE,23978439,2019-12-27T14:51:42.000Z,2,0,9,1,1210573976558350336,
1210565330130669568,RT @BandNewsFMCtba: Três estudantes da UFPR conquistam medalhas na Olimpíada Brasileira de Matemática https://t.co/IsD5ox8iwf https://t.co/…,23978439,2019-12-27T14:17:20.000Z,3,0,0,0,1210565330130669568,
1210561998452342784,Hospital Veterinário de Curitiba terá atendimento restrito no recesso de fim de ano para manutenção de infraestrutura https://t.co/JK3rsNsJjQ,23978439,2019-12-27T14:04:06.000Z,2,0,11,0,1210561998452342784,
1210392470929989638,@robertao08 Pra garantir https://t.co/1ls9vW80EK,23978439,2019-12-27T02:50:27.000Z,6,1,45,1,1209940510972010497,2729097231
1209200251527204864,Politécnico recebe plantio de 200 árvores em área que sofria com águas da chuva https://t.co/Um2OnHpMQH,23978439,2019-12-23T19:53:00.000Z,2,2,20,1,1209200251527204864,
1209197192675766272,UFPR terá Doutorado em Botânica em 2020 https://t.co/7xm0eXaEo6,23978439,2019-12-23T19:40:51.000Z,2,2,28,0,1209197192675766272,
1208217370709372928,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,23978439,2019-12-21T02:47:23.000Z,85,0,0,0,1208217370709372928,
1208216578908729345,@_Kieutika_ https://t.co/nNvsZvTuYm,23978439,2019-12-21T02:44:14.000Z,1,2,41,3,1208090836350783488,3424731339
1208128018369196039,RT @ansiosaema: bem q de natal a UFPR podia me dar uma vaga ne,23978439,2019-12-20T20:52:20.000Z,38,0,0,0,1208128018369196039,
1208125707714469888,Estudantes da UFPR são medalhistas na Olimpíada Brasileira de Matemática https://t.co/GlsoEELLAG,23978439,2019-12-20T20:43:09.000Z,2,0,14,1,1208125707714469888,
1208084275138113538,Engenharia de Construção Civil e de Produção recebem prêmio internacional por trabalhos de pós-graduação https://t.co/SN33WUiJlW,23978439,2019-12-20T17:58:30.000Z,3,0,17,0,1208084275138113538,
1207780082745532416,Pesquisadoras da UFPR são premiadas em evento internacional de tecnologia assistiva https://t.co/J8f9eEGNs1,23978439,2019-12-19T21:49:45.000Z,3,1,24,0,1207780082745532416,
1207739475234893830,Pesquisas sobre manejo de plantas daninhas da UFPR são premiadas em competição nacional https://t.co/FWaQozr5Pt,23978439,2019-12-19T19:08:24.000Z,0,1,13,0,1207739475234893830,
1207661629711798272,RT @rosaedu_: 107 anos da maior e melhor universidade do Paraná! Não tenho palavras pra descrever o que essa instituição significa pra mim…,23978439,2019-12-19T13:59:04.000Z,1,0,0,0,1207661629711798272,
1207659165973467138,"RT @gabriel_fm1993: 107 anos da universidade mais antiga do país, a instituição que mudou minha vida e sou muito grato por tudo, a @UFPR. D…",23978439,2019-12-19T13:49:17.000Z,2,0,0,0,1207659165973467138,
1207644360151633920,"@tlbandeira_ Sagitarianas, amadah? Parabéns pra nós!! 😍",23978439,2019-12-19T12:50:27.000Z,1,0,1,0,1207643083241906176,529528233
1207632321685446657,"19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https://t.co/LJZaaXNWvn",23978439,2019-12-19T12:02:36.000Z,77,3,380,14,1207632321685446657,
1207416047680335872,UFPR aprova iniciativa para aprimorar o acolhimento e a adaptação de migrantes e refugiados https://t.co/iCXHI1YvDI,23978439,2019-12-18T21:43:13.000Z,3,0,14,0,1207416047680335872,
1207410857619185664,RT @hospitalidad3: Continuando o anúncio das boas noticias na @UFPR : hoje o primeiro mestrando sirio defendeu sua dissertação de mestrado…,23978439,2019-12-18T21:22:35.000Z,3,0,0,0,1207410857619185664,
1207408673422815232,Pesquisa da UFPR que edita genoma do protozoário da Doença de Chagas ganha prêmio em congresso internacional https://t.co/ZFHT2zExwO,23978439,2019-12-18T21:13:54.000Z,8,0,37,3,1207408673422815232,
1207143279424409600,RT @ebcnarede: Quais são as doenças mais transmitidas pelos pombos? Infectologista e professor da @UFPR fala sobre o assunto na @RadioNacio…,23978439,2019-12-18T03:39:20.000Z,4,0,0,0,1207143279424409600,
1207141850664067072,@thigr9 Eu sei. UFPR.,23978439,2019-12-18T03:33:39.000Z,0,1,10,1,1207123467738464257,1155132503830802433
1207112728265084929,RT @TatyanaFriedric: Orgulho de ser Ufpr!! Orgulho desses dois caras fenomenais!! Orgulho de ser coordenadora do curso de direito e entrega…,23978439,2019-12-18T01:37:56.000Z,52,0,0,0,1207112728265084929,
1207112512111558656,"RT @CienciaExplica: Responsável pelo Centro de Estudos do Mar/@UFPR que resgata cerca de 250 animais por ano no litoral paranaense, a biólo…",23978439,2019-12-18T01:37:04.000Z,4,0,0,0,1207112512111558656,
1207039640886272001,Dissertação premiada pelo Conselho Federal de Enfermagem propõe vídeos educativos para o pós-transplante de medula https://t.co/Mou1ZnSIeJ,23978439,2019-12-17T20:47:30.000Z,1,0,5,0,1207039640886272001,
1206691225572691968,Doutorando em Ciências Farmacêuticas é primeiro colocado em Prêmio da Embrapa https://t.co/GhAEt12hQq,23978439,2019-12-16T21:43:02.000Z,2,0,16,0,1206691225572691968,
1206678574880772096,UFPR promove concurso em 2020 para premiar TCCs dos Campi Avançados com potencial de impacto para sociedade https://t.co/bUg1ZzwAbo,23978439,2019-12-16T20:52:45.000Z,2,1,11,0,1206678574880772096,
1206675383552290821,Campi Cabral e Juvevê da UFPR são interligados por ciclovia https://t.co/I2DMxDC8rz,23978439,2019-12-16T20:40:05.000Z,2,0,11,0,1206675383552290821,
1206670890831925248,RT @eleonorabfruet: Parabéns à equipe da @UFPR envolvida no projeto! 🐧🐧🐧👏👏👏”Pinguins resgatados e tratados pelo Laboratório de Ecologia e C…,23978439,2019-12-16T20:22:13.000Z,43,0,0,0,1206670890831925248,
1205554862332809217,RT @CBNCuritiba: UFPR foi a única instituição de ensino superior a alcançar a nota máxima do MEC no Paraná https://t.co/ZsydVK7YA5 via @cbn…,23978439,2019-12-13T18:27:31.000Z,30,0,0,0,1205554862332809217,
1205551728894066688,Inovação e projeção internacional marcam trabalhos de pesquisas no serviço de transplante de medula do Complexo Hospital de Clínicas https://t.co/M37My7Vizo,23978439,2019-12-13T18:15:04.000Z,1,0,4,0,1205551728894066688,
1205187100896825344,UFPR celebra 107 anos com cerimônia que enaltece papel da instituição e resistência em 2019 https://t.co/IDuFxq9W5L,23978439,2019-12-12T18:06:10.000Z,2,0,22,1,1205187100896825344,
1204786962265247745,Tudo pelo paciente: serviço de transplante de medula óssea do HC/UFPR é esperança para doenças graves https://t.co/3nbFRsnCbq,23978439,2019-12-11T15:36:10.000Z,1,0,11,0,1204786962265247745,
1204220735289470976,🤔 https://t.co/4HEj27sjys,23978439,2019-12-10T02:06:11.000Z,8,6,103,1,1204220735289470976,
1204155599337988097,Comunidade universitária começará a usar o Office 365 a partir do dia 16 https://t.co/dqlksnGlfa,23978439,2019-12-09T21:47:21.000Z,2,0,20,1,1204155599337988097,
1204152869877927936,Acolhimento migratório da UFPR incluirá força-tarefa da ONU e é homenageado em premiação no Rio de Janeiro https://t.co/EaMoQhHR7L,23978439,2019-12-09T21:36:30.000Z,1,0,14,1,1204152869877927936,
1203663853961334786,"RT @mvalerio1981: Este 2019 foi sofrido, doloroso, triste. Mas a agenda 2020 da @UFPR e a palavra do Reitor @ricardo_marcelo renovam o brio…",23978439,2019-12-08T13:13:20.000Z,4,0,0,0,1203663853961334786,
1203421131136471040,Via Jornal da @usponline https://t.co/wTBc2NdGtJ,23978439,2019-12-07T21:08:50.000Z,5,0,53,0,1203421131136471040,
1203131889437040640,"@Gaby_Hinz Mais que amigas, friends.",23978439,2019-12-07T01:59:30.000Z,1,1,1,0,1203129993980719105,268882204
1203122931439734784,"@igorogo_ @UFSC Cheguei, bb, atrasada, mas cheguei 🤸‍♀️😎",23978439,2019-12-07T01:23:54.000Z,0,0,22,0,1202917840501825538,2564201411
1203122649888673798,UFPR https://t.co/qwqOYDsK3d,23978439,2019-12-07T01:22:47.000Z,80,11,742,14,1203122649888673798,
1203110734386868225,"RT @EduhRossi: Nossa jornada da graduação termina aqui. Sou grato por todos os momentos que tivemos juntos. Isso não é um adeus, até breve!…",23978439,2019-12-07T00:35:26.000Z,2,0,0,0,1203110734386868225,
1203070390303633408,RT @unifesp: Estudo inédito conduzido por pesquisadores da #Unifesp e da @UFPR revela como modelo de desenvolvimento urbano afeta diretamen…,23978439,2019-12-06T21:55:07.000Z,4,0,0,0,1203070390303633408,
1203070263128141825,"RT @Andifes: Andifes celebra 30 anos

https://t.co/0mstRKF6F8 https://t.co/uzcHoby6eV",23978439,2019-12-06T21:54:37.000Z,1,0,0,0,1203070263128141825,
1202729993031290883,RT @jeanlusca: aí q sdds do dia q eu passei na ufpr https://t.co/t0dqEBP1gC,23978439,2019-12-05T23:22:30.000Z,3,0,0,0,1202729993031290883,
1202719800922902529,RT @MarceloMSLima2: Seleção de novos alunos de IC Laboratório de Neurofisiologia @UFPR. Sejam bem vindos ao universo da Neurociência! https…,23978439,2019-12-05T22:42:00.000Z,1,0,0,0,1202719800922902529,
1202645785713754113,Edital para primeira turma de doutorado em Psicologia está disponível; inscrições a partir de 31/12 https://t.co/oxx12olFsp,23978439,2019-12-05T17:47:54.000Z,4,0,26,1,1202645785713754113,
1202314150539603969,Alunos de Engenharia Florestal podem se inscrever a intercâmbio na França https://t.co/BZf7TFOOoZ,23978439,2019-12-04T19:50:06.000Z,0,0,7,2,1202314150539603969,
1202279443407998976,❤ https://t.co/Mc2bKIOmO8,23978439,2019-12-04T17:32:11.000Z,1,0,52,0,1202279443407998976,
1202248564648361985,PRAE divulga edital de para concessão de auxílio refeição durante as férias https://t.co/XjLyXHVlaG,23978439,2019-12-04T15:29:29.000Z,1,0,3,0,1202248564648361985,
1201969257468354563,Projeto da UFPR que criou código de cores para deficientes visuais firma parceria com centro de referência de inclusão https://t.co/JzpfX1rsXC,23978439,2019-12-03T20:59:37.000Z,2,0,21,1,1201969257468354563,
1201966885845245952,@profchicao78 @oficialuepg ❤️,23978439,2019-12-03T20:50:11.000Z,0,1,1,0,1201944921554538499,170527357
1201966769545584646,@iamwh0im &lt;3,23978439,2019-12-03T20:49:43.000Z,0,0,2,0,1201963860674170880,2861078687
1201958680503173125,Professor Aldo Zarbin é eleito membro titular da Academia Brasileira de Ciências na área de Ciências Químicas https://t.co/CqwNHLJcE7,23978439,2019-12-03T20:17:35.000Z,4,0,18,0,1201958680503173125,
1201910383541444608,RT @RadioNacionalBR: Pesquisa busca identificar doenças reumáticas em grupos indígenas. Ouça no #TardeNacional - Amazônia: https://t.co/qOM…,23978439,2019-12-03T17:05:40.000Z,1,0,0,0,1201910383541444608,
1201625590387875851,UFPR promove seminário para avaliar Programa Institucional de Internacionalização https://t.co/77idsvV43B,23978439,2019-12-02T22:14:00.000Z,1,0,7,1,1201625590387875851,
1200582525225242627,"RT @Andifes: Participe do 1º Concurso Audiovisual da Andifes e concorra a prêmios de até R$ 5 mil. 

Saiba mais em https://t.co/ZPEqHkzOO3…",23978439,2019-11-30T01:09:14.000Z,4,0,0,0,1200582525225242627,
1200554990319939585,Startups de saúde e eletrônica da UFPR são selecionadas entre as 100 melhores do Paraná https://t.co/cLI6lU5SPa,23978439,2019-11-29T23:19:49.000Z,2,1,19,0,1200554990319939585,
1200547667589390336,Laboratório da UFPR promove palestras sobre sono – 13/12 no Setor de Ciências Biológicas https://t.co/Sol4iyNskC,23978439,2019-11-29T22:50:43.000Z,5,1,15,0,1200547667589390336,
1200508585039605765,"Com recorde de premiados, alunos recebem medalhas da Olimpíada Paranaense de Matemática https://t.co/ez6RpGywae",23978439,2019-11-29T20:15:25.000Z,2,0,8,0,1200508585039605765,
1200159128796225536,🤔 https://t.co/0zE74BOCcs,23978439,2019-11-28T21:06:48.000Z,0,3,79,2,1200159128796225536,
1200130979354025984,Livros da Editora UFPR têm 60% de desconto na Black Friday https://t.co/mVvfm94Obe,23978439,2019-11-28T19:14:57.000Z,2,1,20,0,1200130979354025984,
1199656474357698560,"@amandzimmer_ 15, a data mudou 🤸‍♀️",23978439,2019-11-27T11:49:26.000Z,0,1,1,0,1199537510604394496,797121285545492480
1199517145123696648,"RT @DudaBrando8: 3°FASE DA @UFPR, QUEM TIVER MAIS PACIÊNCIA E MENOS ANSIEDADE PASSA https://t.co/XeCSgJr1Ki",23978439,2019-11-27T02:35:48.000Z,18,0,0,0,1199517145123696648,
1199506339959054338,RT @lauralovesmeryl: @UFPR VOCÊ QUER QUE EU RELAXE COMO ATÉ O DIA 15 DE JANEIRO????? EIN FOFA?,23978439,2019-11-27T01:52:51.000Z,9,0,0,0,1199506339959054338,
1199410439723126784,"Nova plataforma de e-mail da UFPR! 📧

⚠️ Caso sua senha atual seja FRACA, ela deverá ser trocada até dia 11 de dezembro para que seja possível utilizar a nova plataforma - o Office 365! 

Saiba mais aqui: https://t.co/cHlnC5oeGs https://t.co/CqZLWPnMFi",23978439,2019-11-26T19:31:47.000Z,1,2,29,1,1199410439723126784,
1199162533837492225,RT @BalaioBalao: Corrige minha prova com carinho @UFPR,23978439,2019-11-26T03:06:42.000Z,14,0,0,0,1199162533837492225,
1199145665709953024,@Thi_Hago Print concluído com sucesso.,23978439,2019-11-26T01:59:40.000Z,0,0,5,0,1199143669548408833,1158349982216478720
1199145573905059840,@manulara_ ❤,23978439,2019-11-26T01:59:18.000Z,0,1,4,0,1199143970057658368,350511996
1199143982766415872,"RT @vitinho10queved: Agora é esperar o resultado.

ME APROVA, @UFPR",23978439,2019-11-26T01:52:59.000Z,22,0,0,0,1199143982766415872,
1199139618635038720,RT @emeli_eduarda: O corretor da @UFPR vendo minha prova https://t.co/ZdH6CvJhfa,23978439,2019-11-26T01:35:38.000Z,56,0,0,0,1199139618635038720,
1199058087413501952,Editora UFPR conquista dois primeiros e um terceiro lugar em premiação nacional https://t.co/XA9NjJCiTT,23978439,2019-11-25T20:11:40.000Z,0,0,16,0,1199058087413501952,
1199014678321651713,"Óleo afeta da imunidade à reprodução da fauna marinha, diz pesquisadora do Centro de Estudos do Mar da UFPR https://t.co/geK1bmCSox",23978439,2019-11-25T17:19:10.000Z,1,2,7,1,1199014678321651713,
1198761624666017792,RT @PinatiAline: UFPR que lute para me ter como aluna depois dessa prova,23978439,2019-11-25T00:33:37.000Z,29,0,0,0,1198761624666017792,
1198605282500321280,"@julianoalvesluc Curitibanices, amadoh",23978439,2019-11-24T14:12:23.000Z,1,0,10,0,1198602635361865728,2986223452
1198605161419169793,@RafaelForte_ TÔ INDO! 😎,23978439,2019-11-24T14:11:54.000Z,1,0,2,0,1198604434890203143,294848354
1198605051792633862,"@ferf_souza Calma, bb, vai dar boa 🤞😘",23978439,2019-11-24T14:11:28.000Z,1,1,2,0,1198604565991563264,2453966766
1198602635361865728,"Bom dia, futuros calouros e calouras! Hoje é dia de arrasar! 😎👊💪",23978439,2019-11-24T14:01:51.000Z,84,11,734,53,1198602635361865728,
1198600187268214784,"RT @FavaLopes: bom dia federal, pensa com carinho em mim hoje e amanhã, como penso todos os dias em você... te amo @UFPR",23978439,2019-11-24T13:52:08.000Z,33,0,0,0,1198600187268214784,
1198433176663863297,🤔 https://t.co/iTdJWMo3k6,23978439,2019-11-24T02:48:29.000Z,84,8,951,12,1198433176663863297,
1198433076973572096,@oarthurlemos 🤔,23978439,2019-11-24T02:48:06.000Z,0,1,39,0,1198377172068716547,1019733709057077250
1198352778663477255,"RT @LSLuanNossoAmor: @UFPR 👉🏿👉🏾👍🏽👇🏽👇🏽👇🏽👇🏽👇🏽👍🏽👈🏾👈🏿
👉🏿👉🏾👉🏽👍🏼👇🏼👇🏼👇🏼👍🏼👈🏽👈🏾👈🏿
👉🏿👉🏾👉🏽👉🏼👍🏻👇🏻👍🏻👈🏼👈🏽👈🏾👈🏿
👉🏿👉🏽vaga na UFPR 2020👈🏼👈🏾
👉🏿👉🏾👉🏽👍🏼👆🏼👆🏼👆🏼👍🏼…",23978439,2019-11-23T21:29:01.000Z,68,0,0,0,1198352778663477255,
1198295275196108801,"Esse é o Prédio Histórico da aprovação

|       U F P R     |
🏛  🏛   🏛  🏛
🏛  🏛   🏛  🏛  
🏛  🏛   🏛  🏛

Dê RT pra dar sorte na 2ª fase do Vestibular!",23978439,2019-11-23T17:40:31.000Z,883,28,1231,84,1198295275196108801,
1198222802568011778,RT @ricardo_marcelo: O Ministro da Educação diz que as universidades têm plantações extensivas de maconha e que fabricam drogas sintéticas…,23978439,2019-11-23T12:52:32.000Z,47,0,0,0,1198222802568011778,
1197909377728073729,RT @Andifes: Declarações do ministro da Educação sobre as universidades federais https://t.co/oZ0yxviRPq,23978439,2019-11-22T16:07:06.000Z,45,0,0,0,1197909377728073729,
1197706100746969088,"RT @Curitiba_PMC: #ValeDoPinhão
👉 Aulão on-line vai revisar conteúdos para a segunda fase do vestibular da UFPR nesta sexta-feira (22/11),…",23978439,2019-11-22T02:39:21.000Z,5,0,0,0,1197706100746969088,
1197632225728172032,UFPR abre inscrições para cursos de especialização e extensão EAD em 2020 https://t.co/ywm570Elvj,23978439,2019-11-21T21:45:48.000Z,5,0,19,0,1197632225728172032,
1197541783691026435,Curso de doutorado em Psicologia é aprovado pela Capes https://t.co/tR5iC5mbYr,23978439,2019-11-21T15:46:25.000Z,1,0,23,0,1197541783691026435,
1197521129130414081,Pesquisadora da UFPR desenvolve método de monitoramento de agrotóxicos que pode ser usado em fiscalização https://t.co/eXaRhSZgm9,23978439,2019-11-21T14:24:20.000Z,8,0,28,0,1197521129130414081,
1196837727066562561,@ber_voss 🤔,23978439,2019-11-19T17:08:44.000Z,0,1,2,0,1196779934582288384,788453874290098180
1196574717177737216,"RT @UnipampaOficial: Parceria entre Unipampa e @UFPR dá origem ao aplicativo Redegeo

https://t.co/hFfyhiJaxN https://t.co/55J6dOY4Um",23978439,2019-11-18T23:43:38.000Z,6,0,0,0,1196574717177737216,
1195816810840502272,Na 1a fase a mãe da Luanne fez bolos pra vender e arrecadar o dinheiro da viagem. Agora ela fez essa vakinha. Para quem puder e quiser ajudar ❤ https://t.co/aQAHJbASEe,23978439,2019-11-16T21:31:59.000Z,76,0,159,3,1195816810840502272,
1195085429596475392,"@Kaoanyf6 oi, bb",23978439,2019-11-14T21:05:44.000Z,0,1,5,0,1195006527184224256,862069439570874369
1195081936580075523,Clica aqui: https://t.co/jGAwBOYfST,23978439,2019-11-14T20:51:51.000Z,2,0,12,0,1195081935086858241,23978439
1195081935086858241,"👉🏿👉🏾👍🏽👇🏽👇🏽👇🏽👇🏽👇🏽👍🏽👈🏾👈🏿
👉🏿👉🏾👉🏽👍🏼👇🏼👇🏼👇🏼👍🏼👈🏽👈🏾👈🏿
👉🏿👉🏾👉🏽👉🏼👍🏻👇🏻👍🏻👈🏼👈🏽👈🏾👈🏿
👉🏿👉🏽calendário UFPR 2020👈🏼👈🏾
👉🏿👉🏾👉🏽👍🏼👆🏼👆🏼👆🏼👍🏼👈🏽👈🏾👈🏿
👉🏿👉🏾👉🏽👍🏼👆🏼👆🏼👆🏼👍🏼👈🏽👈🏾👈🏿
👉🏿👉🏾👍🏽👆🏽👆🏽👆🏽👆🏽👆🏽👍🏽👈🏾👈🏿
👉🏿👍🏾👆🏾👆🏾👆🏾👆🏾👆🏾👆🏾👆🏾👍🏾👈🏿",23978439,2019-11-14T20:51:51.000Z,20,6,214,9,1195081935086858241,
1195079327400038401,Clica aqui: https://t.co/EAMxRJRMG7,23978439,2019-11-14T20:41:29.000Z,1,0,6,0,1195079325915262976,23978439
1195050440779583489,Alunos da UFPR vencem hackathon promovido pela Nasa https://t.co/CPCETgrwEL,23978439,2019-11-14T18:46:42.000Z,6,1,39,0,1195050440779583489,
1194723925743349763,"SAIU A LISTA DE CONVOCADOS PARA A 2ª FASE, GENTE!!
PARABÉNS, ao aprovados e aprovadas!!!! Acessem a lista em https://t.co/0BsTAkFrQe ou através do app +UFPR https://t.co/HuDCemjXBu",23978439,2019-11-13T21:09:15.000Z,33,25,413,43,1194723925743349763,
1194595663847313408,@MalafaiaRafael Às 14hs,23978439,2019-11-13T12:39:35.000Z,0,6,4,8,1194589260378234881,1146583041575440384
1194595532020301824,RT @moonyan27: 🆘️🆘️🆘️🆘️🆘️🆘️🆘️🆘️🆘️🆘️🆘️🆘️ https://t.co/CNQOOgL29d,23978439,2019-11-13T12:39:04.000Z,7,0,0,0,1194595532020301824,
1194442938840944640,"@caroolmachado_ Adorei, bb 💃",23978439,2019-11-13T02:32:42.000Z,0,1,3,0,1194421935649759234,4892958615
1194441762292555777,"RT @UFSM_oficial: 🗣 ""A UFSM pública, gratuita e de qualidade tem ocupado posições de destaque internacional em diversas áreas."" - Reitor Pa…",23978439,2019-11-13T02:28:02.000Z,16,0,0,0,1194441762292555777,
1194441402874236928,"RT @m_pedroluiz: Dear @UFPR , 

Favor não me reprovar amanhã.

Cordialmente,

Futuro Calouro, aka, Pedro Mota.",23978439,2019-11-13T02:26:36.000Z,21,0,0,0,1194441402874236928,
1194441229297164293,@caroolmachado_ Federeca? 🤔😂,23978439,2019-11-13T02:25:55.000Z,0,1,2,0,1194421935649759234,4892958615
1194410205372653573,RT @MariaEd50064828: O efeito que a @UFPR causa em mim nem a copa do mundo consegue. TORTURA EU DIRIA https://t.co/2QLbUjs0WG,23978439,2019-11-13T00:22:38.000Z,15,0,0,0,1194410205372653573,
1193977818503401473,CREA-PR concede Láurea ao Mérito à professora Ana Sofia de Oliveira https://t.co/4ml4MZRisH,23978439,2019-11-11T19:44:29.000Z,0,0,6,0,1193977818503401473,
1193971482248073217,"RT @lle_greyce: O coração dispara
Tropeça, quase para 
@UFPR https://t.co/D4qkQY2pYo",23978439,2019-11-11T19:19:18.000Z,15,0,0,0,1193971482248073217,
1193305772253470720,Estudantes do curso de Ciências Sociais oferecem aulão de sociologia para 2ª fase do Vestibular 2019/2020 UFPR https://t.co/cLgS2jTRJM,23978439,2019-11-09T23:14:01.000Z,11,3,54,7,1193305772253470720,
1193302569415786501,"@je_chelsea Sim, refizemos, pra não causar nenhuma má interpretação ou ambiguidade, como foi o caso ontem. A UFPR rejeitou o Future-se e elaborou uma minuciosa análise crítica das imperfeições jurídicas e conceituais do programa. https://t.co/9O1ZavEEwB",23978439,2019-11-09T23:01:17.000Z,2,1,1,0,1193295378579382273,41412150
1193295378579382273,UFPR recebe premiação por análise crítica que embasou a rejeição ao programa Future-se https://t.co/BlM07H07TC,23978439,2019-11-09T22:32:43.000Z,11,1,50,1,1193295378579382273,
1192767254091456513,"RT @EduhRossi: Quero direcionar toda a gratidão do Universo para a @UFPR, minha instituição mãe, minha escola, meu berço de formação. Local…",23978439,2019-11-08T11:34:08.000Z,2,0,0,0,1192767254091456513,
1192620646045487105,"RT @gagapski: 2016/2019

Do início ao fim @UFPR https://t.co/WOnvGWTC4v https://t.co/Mvexq9irQy",23978439,2019-11-08T01:51:34.000Z,1,0,0,0,1192620646045487105,
1192554796626194448,Pesquisa da UFPR sobre doenças reumáticas propõe tratamentos para população indígena https://t.co/LndbisCidS,23978439,2019-11-07T21:29:54.000Z,2,1,26,0,1192554796626194448,
1192548055414976516,Prédio-piloto da UFPR será autossuficiente em energia em 2020 com avanço de projetos com Copel e Aneel https://t.co/zQCeUnJ216,23978439,2019-11-07T21:03:07.000Z,5,0,35,2,1192548055414976516,
1192412573460762624,RT @portalbemparana: Estudantes de Engenharia da UFPR projetam carro de corrida; veja o vídeo - Bem Paraná https://t.co/m7qT3GZNoE,23978439,2019-11-07T12:04:46.000Z,3,0,0,0,1192412573460762624,
1192261467028041729,"@MillyMassuda Cola em mim, bb",23978439,2019-11-07T02:04:19.000Z,0,1,10,0,1192243965799620609,2979251626
1192154718967128064,Estudantes de Jornalismo conquistam nove prêmios no Sangue Novo https://t.co/iJ7Q5vqsTl,23978439,2019-11-06T19:00:08.000Z,1,0,14,0,1192154718967128064,
1192073389290278913,RT @m_leithold: @UFPR essa contagem regressiva ta me matando https://t.co/Q2cnpNrg3N,23978439,2019-11-06T13:36:58.000Z,3,0,0,0,1192073389290278913,
1191761735738413058,UFPR e parceiras lançam plataforma de monitoramento oceânico baseada no movimento das águas https://t.co/v8V7hez1fV,23978439,2019-11-05T16:58:34.000Z,5,1,33,0,1191761735738413058,
1191459282753138690,"@gabsmariano Vai rolar amanhã, na janta &lt;3 https://t.co/UoLnEpFE3V",23978439,2019-11-04T20:56:43.000Z,0,1,4,1,1191428303191781376,3298725850
1191458963377868800,"RT @marianneaggio: amanhã tem strogonoff na janta, obrigada por tudo @UFPR",23978439,2019-11-04T20:55:27.000Z,4,0,0,0,1191458963377868800,
1191428398519922688,Consciência Negra é destaque na UFPR em novembro https://t.co/WaYblyLogr,23978439,2019-11-04T18:54:00.000Z,1,1,34,2,1191428398519922688,
1191421274817486848,Pesquisa da UFPR estuda material particulado do ar de Curitiba e aponta riscos para a saúde https://t.co/tJbhPXyEOt,23978439,2019-11-04T18:25:42.000Z,4,0,27,1,1191421274817486848,
1191187100907065344,@ljkgfd Sim! 🤸‍♀️ https://t.co/NB0dJeV298,23978439,2019-11-04T02:55:10.000Z,0,1,7,0,1191183148635344896,2896524585
1191123112764542977,RT @sskusano: Aluno do curso de Engenharia Mecânica da @UFPR dá carona para salvar estudantes atrasadas no Enem: 'Espero que façam boa prov…,23978439,2019-11-03T22:40:54.000Z,16,0,0,0,1191123112764542977,
1190976725750079488,"Bom dia, futuros calouros e calouras! É hoje! Bom Enem pra todo mundo! 😎💪",23978439,2019-11-03T12:59:13.000Z,119,20,1311,52,1190976725750079488,
1190732279242473472,"RT @WeslleyVincius4: Mais um dia se passa e a @UFPR não me chamou pra segunda fase ainda, poxa",23978439,2019-11-02T20:47:52.000Z,7,0,0,0,1190732279242473472,
1190615875205898240,"RT @lelehorst2109: A @PUCPRoficial me quis, só falta a @UFPR",23978439,2019-11-02T13:05:19.000Z,25,0,0,0,1190615875205898240,
1190485857888866304,@PUCPRoficial @lelehorst2109 https://t.co/vQ3hQjEwRJ,23978439,2019-11-02T04:28:41.000Z,1,0,19,0,1190356751415156741,55650643
1190384142703321090,"@lelehorst2109 @PUCPRoficial E se eu tbm quiser, com quem vc vai ficar? 🤔",23978439,2019-11-01T21:44:30.000Z,0,2,38,3,1190356751415156741,4697832722
1190383609389170689,RT @SaaahSandy: Já separei minha roupa aqui pro banho de lama! Me aprova aí @UFPR,23978439,2019-11-01T21:42:23.000Z,6,0,0,0,1190383609389170689,
1190316147318673408,Neurocirurgião docente da UFPR recebe título de professor emérito em universidade russa https://t.co/2R8RUcICWd,23978439,2019-11-01T17:14:19.000Z,5,0,29,0,1190316147318673408,
1189999514423304192,Um dos maiores pensadores da lógica no mundo é homenageado na UFPR https://t.co/jq2vO2yPZA,23978439,2019-10-31T20:16:08.000Z,3,0,12,0,1189999514423304192,
