id,author_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id,text,created_at,in_reply_to_user_id
1344476873716162560,40006201,0,0,0,0,1344476873716162560,#Vestibular em destaque: #Vestibular #UFPR 2020/2021 https://t.co/F3TXLkbvdS #pr,2020-12-31T02:54:00.000Z,
1344474599195459585,3119735962,2,0,5,0,1344474599195459585,"PESQUISADORES da @UFPR analisaram os 6 meses iniciais da pandemia na Grande Curitiba e afirmam: não houve enfrentamento, só ""gerenciamento"" dos doentes. Link e detalhes do estudo aqui &gt; 
https://t.co/snPP3dUeez",2020-12-31T02:44:58.000Z,
1344440000981716992,1230320494752215042,0,0,2,0,1342827517481267200,@pretozeze @PedroHenrMaximo Entrar na @UFPR,2020-12-31T00:27:29.000Z,41760825
1344437823265529862,100531840,0,0,3,0,1344437823265529862,"Ano Novo, novos caminhos... 
Inicio minhas atividades em 2021 na Universidade Federal do Paraná - Setor Litoral. 
A ESEF/UFPEL me ensinou muito! Fiz amigues, criei vínculos, trabalhei bastante! 
Gratidão!
@UFPel
@UFPR https://t.co/xAisuxTWl9",2020-12-31T00:18:50.000Z,
1344424834458132483,833512759,0,0,5,0,1344424834458132483,"Method for the Development of WISH, a Globally Applicable Index for Healthy Diets from Sustainable Food Systems https://t.co/sQJYCKOaEP via @MDPIOpenAccess @UFPR @WUR @BiovIntCIAT_eng @NutritionForDev",2020-12-30T23:27:13.000Z,
1344320676388339722,60465985,0,0,1,0,1344320676388339722,"Eu, que nunca peço nada aqui, venho por meio deste tweet pedir para vocês votarem na @UFPR na Rinha de Universidades.
Por favorzinho, gente! Deixem a nossa uni lindona feliz nesse fim de ano!
https://t.co/7k30juwHBT",2020-12-30T16:33:20.000Z,
1344294768805875712,963967363778580481,6,1,18,1,1344294768805875712,"@UFPR a senhora está na final da rinha, por que a senhora não está pedindo votos nas redes????

Link do grupo da rinha https://t.co/hERTN9r1vp

Link do post da rinha
https://t.co/eFpAgJVrRP https://t.co/ls7lrbRdzH",2020-12-30T14:50:23.000Z,23978439
1344254651479322625,14341495,0,0,3,0,1344248943773933568,"Interessante esta observação em algumas das vagas:
"" ESTA VAGA ESTÁ PREFERENCIALMENTE RESERVADA A CANDIDATOS COTISTAS NEGROS CONFORME SORTEIO REALIZADO EM 22/12/2020"".
Parabéns, @UFPR",2020-12-30T12:10:58.000Z,14341495
1344220277992005632,40006201,0,0,0,0,1344220277992005632,#Vestibular em destaque: #Vestibular #UFPR 2020/2021 https://t.co/F3TXLkt6Cs #pr,2020-12-30T09:54:23.000Z,
1344145897148592128,123529687,0,0,0,0,1344145897148592128,Gestão Agro Florestal já saiu! https://t.co/7NRuAlRu4i Graças a @daniambiental @UFPR #leite #lácteos,2020-12-30T04:58:49.000Z,
1344145116995477504,216835372,0,0,0,0,1344145116995477504,@UFPR Como faço pra tirar duvidas referente a mestrado ?,2020-12-30T04:55:43.000Z,23978439
1344104781095129089,794563098,0,0,4,1,1344104781095129089,"Alô pessoal!! @UFPR 

Estamos na final da rinha das universidades públicas com a Unesp!!!

VOTE UFPR!!

É só entrar no link e reagir com 😢 (TRISTE) 

https://t.co/AWxPqT5FRg

#GoUFPR #VoteUFPR",2020-12-30T02:15:26.000Z,
1344072049866780673,928807833424072704,0,0,0,0,1344072049866780673,"Lembrando que a @UFPR tá desenvolvendo uma vacina que apresentou auta eficácia, mas é aquela questão ne dificilmente essa vacina irá pra frente por falta de investimento do governo https://t.co/7R4uDtWyu1",2020-12-30T00:05:22.000Z,
1344060362761580546,909028717,0,0,1,0,1343795990327914499,@s_andysan Na escadaria da @UFPR,2020-12-29T23:18:56.000Z,1213347682627928065
1344052298180403202,833512759,0,0,0,0,1344052298180403202,Individual and contextual predictors of children’s hemoglobin levels from Southern Brazilian municipalities in social vulnerability https://t.co/T9bFACdso0 #ufpr #anemia  #cgan #ufsc #ufcspa https://t.co/0iKg4pdaCW,2020-12-29T22:46:53.000Z,
1344049590681657345,93330115,0,0,1,0,1341726867695525891,"@valdirlamim @UFPR Eu vi! Conheci você e mais uns tantos. Eu ia ser banca, mas havia ex-alunas e orientanda entre candidatos/as. Desejo boa sorte no sorteio dos pontos - que te agradem e permitam mostrar teu potencial.",2020-12-29T22:36:08.000Z,95194886
1344045428296347651,95194886,0,1,1,0,1341726867695525891,@mvalerio1981 @UFPR Estou entre os 61...,2020-12-29T22:19:35.000Z,93330115
1344016921059065856,1016679469711491077,0,0,0,0,1344016921059065856,"Livro ""FRONTEIRAS DO CONHECIMENTO EM CIÊNCIAS DO MAR"" @UFPR @FURG @marmilbr
Capítulo ""PROCESSOS REGIONAIS DE INTERAÇÃO OCEANOATMOSFERA NO ATLÂNTICO SUL"" 
por Ronald Buss e Luciano Pezzi (OBT/INPE) @inpe_mct  @dsrinpe 
Disponível em:
https://t.co/U1itLrdOxC https://t.co/mM46QLbY9b",2020-12-29T20:26:19.000Z,
1344003536024195074,1159602257811398658,0,0,1,0,1344003536024195074,bora aquecer pra votar na @UFPR  na @RinhaUniv,2020-12-29T19:33:08.000Z,
1343993884142088192,40006201,0,0,0,0,1343993884142088192,#Vestibular em destaque: #Vestibular #UFPR 2020/2021 https://t.co/F3TXLkt6Cs #pr,2020-12-29T18:54:46.000Z,
1343989500498882560,93330115,2,0,3,0,1343989500498882560,"Concurso rolando na @ufpr para Ensino de Ciências e Ensino de Física. Divulguem, por favor.
https://t.co/1LLCauWpgY",2020-12-29T18:37:21.000Z,
1343966007237476352,1298007474520207360,0,0,0,0,1343706856674521088,@portalbemparana @UFPR Bem que podia rolar uma divulgação da equipe de esportes eletrônicos da UFPR né? Estamos com uns projetos bem legais pra 2021 🔥,2020-12-29T17:04:00.000Z,53425538
1343962563323834373,501149431,0,1,3,0,1343962563323834373,Sdds gastar todo o meu dinheiro com café e o Henrique tomar metade. Sdds de mexer no encéfalo dos cadáveres e carregar 10kg de atlas na mochila. Sdds sair chorando da aula pq n conseguiu anotar tudo. SDD DE VC @UFPR https://t.co/IoIwvSQ7fI,2020-12-29T16:50:19.000Z,
1343946078882852864,372560345,0,0,1,0,1343944414515892226,@feliperibeirods @UFPR Da até orgulho de fazer parte dessa universidade linda e maravilhosa. Saber que fazemos parte dessa história.,2020-12-29T15:44:49.000Z,53451515
1343944414515892226,53451515,4,1,79,1,1343944414515892226,Eu morro de orgulho do Hospital de Clínicas da @UFPR a cada reportagem que vejo na pandemia. Bom ter motivos para acreditar,2020-12-29T15:38:12.000Z,
1343935327090716673,1219990315374989315,1,0,1,0,1343935327090716673,"Hei, você, não esqueça da lista de promessas!

Conecte-se com a Engenharia Industrial 4.0 UFPR e já dê um ""tick"" na promessa de fazer uma Pós de impacto!

🚀 Venha para a comunidade UFPR em 2021 e vamos acelerar juntos: https://t.co/gCGZUdveUA

#UFPR #InSTA #Pós https://t.co/alb5kkzWE3",2020-12-29T15:02:05.000Z,
1343797773745971200,40006201,0,0,0,0,1343797773745971200,#Vestibular em destaque: #Vestibular #UFPR 2020/2021 https://t.co/F3TXLkt6Cs #pr,2020-12-29T05:55:30.000Z,
1343696803246571524,1150202669253963778,3,0,17,0,1343696803246571524,Bora apoiar a @UFPR  na Rinha?,2020-12-28T23:14:17.000Z,
1343675741427429376,101845942,1,2,4,0,1343675741427429376,"Esse trabalho é o resultado do meu TCC na @UFPR e se tornou um projeto que continuo estudando. Nele conto sobre o fenômeno das visitas guiadas no cemitério mais antigo de Curitiba, o São Francisco de Paula. Abordo tb cultura da morte, história, arquitetura e mais! https://t.co/ZAZFBZ18de",2020-12-28T21:50:35.000Z,
1343666979421483008,1083868649184735232,0,0,0,0,1343615185383280643,"@cienciaufpr @MarinaSucha @UFPR O futuro deverá ser vaga No! Sem abate de animais, sem poluição,  sem disputa de terras e queimadas de florestas! Eu espero viver pra ver isso!!",2020-12-28T21:15:46.000Z,1251972106335764487
1343638325287149569,1337874878238765057,0,0,2,0,1343638325287149569,"Um  programa da Universidade Federal do Paraná – UFPR @UFPR, que vem sendo desenvolvido há mais de 10 anos e se chama “O Resgate da Árvore Símbolo do Paraná” desenvolve mudas de araucária.
https://t.co/wbbNwjtXQP",2020-12-28T19:21:54.000Z,
1343615194103226368,1251972106335764487,0,2,6,0,1343615185383280643,"A dissertação da pesquisadora @MarinaSucha, do Labea @UFPR, sugere que as mudanças seriam profundas e talvez não estejam tão distantes. Uma projeção de mercado é que a carne celular e a vegetal ganharão 60% do espaço da comum até 2040. (2/7)

📷 @mosa_meat/Divulgação https://t.co/H1gjZQVs0T",2020-12-28T17:50:00.000Z,1251972106335764487
1343612702304980992,543403003,0,0,1,0,1343612702304980992,"Cara, que coisa linda isso aqui.
Parabéns, @UFPR

https://t.co/n3AiDEJKVB",2020-12-28T17:40:06.000Z,
1343573590789279745,933905535749054465,0,0,0,0,1343254359380004866,@marissrebelo @UFPR 💓💓,2020-12-28T15:04:41.000Z,351053222
1343542704773464065,115356245,0,0,0,0,1343542704773464065,"Está no ar a última Segunda Científica do ano! 🔬

➡ Acesse https://t.co/tBubknJij6 para conferir o artigo que traz uma análise do impacto da separação dos pais no tratamento de adolescentes com fibrose cística.

#unidospelavida #fibrosecística #colunacientifica #ufpr https://t.co/Whkj4FDJPu",2020-12-28T13:01:57.000Z,
1343522948565655553,351053222,0,1,1,0,1343254359380004866,"@miekomiamoto @UFPR Linda, rainha",2020-12-28T11:43:27.000Z,933905535749054465
1343480385854955522,40006201,0,0,0,0,1343480385854955522,#Vestibular em destaque: #Vestibular #UFPR 2020/2021 https://t.co/F3TXLkt6Cs #pr,2020-12-28T08:54:19.000Z,
1343356165858734080,1211456004715511808,1,0,4,0,1343356165858734080,IMAGINE COMO O MUNDO SERIA MELHOR SE AS PESSOAS VOTASSEM NA @UFPR NA RINHA,2020-12-28T00:40:42.000Z,
1343272274619731977,199703234,0,0,0,0,1343254565332934657,@jairbolsonaro E se tivéssemos uma vacina nacional? Com os primeiros testes sendo mais eficaz? Provavelmente custo seria mais baixo! E pq não investir? @UFPR,2020-12-27T19:07:21.000Z,128372940
1343254359380004866,933905535749054465,0,1,11,0,1343254359380004866,"Mieko natalina , com meu amor @UFPR atrás https://t.co/d82jNIeFK0",2020-12-27T17:56:10.000Z,
1343223694303363074,40006201,0,0,0,0,1343223694303363074,#Vestibular em destaque: #Vestibular #UFPR 2020/2021 https://t.co/F3TXLkt6Cs #pr,2020-12-27T15:54:19.000Z,
1343210085003243520,1219990315374989315,0,0,2,0,1343210085003243520,"Quer saber, a mega da virada 4.0 de verdade é mudar a vida em 2021 e fazer uma Pós de impacto!

Saiba mais sobre a Pós em Engenharia Industrial 4.0 no link e dê uma mega virada na sua vida: https://t.co/gCGZUdveUA

#UFPR #InSTA #Pós #Especialização #PósGraduação https://t.co/VHANQirnu2",2020-12-27T15:00:14.000Z,
1343170839617953792,700085388,0,0,0,0,1343170839617953792,Tem dias que eu só penso em fazer a prova do PROVAR e transferir meu curso para bacharelado em música na @UFPR,2020-12-27T12:24:17.000Z,
1342966106873585667,1251972106335764487,0,0,1,0,1342965810671841281,Novidades sobre a vacina desenvolvida pela #UFPR foram divulgadas neste mês. Veja a nossa thread sobre a notícia: https://t.co/6lgNc0TJeB,2020-12-26T22:50:45.000Z,1251972106335764487
1342953282784940032,1156034591943221248,1,0,10,0,1342953282784940032,RESPEITA A MELHOR UNIVERSIDSDE DO MUNDO @UFPR https://t.co/QctqNdkgtN,2020-12-26T21:59:48.000Z,
1342906839508381697,40006201,0,0,0,0,1342906839508381697,#Vestibular em destaque: #Vestibular #UFPR 2020/2021 https://t.co/F3TXLkt6Cs #pr,2020-12-26T18:55:15.000Z,
1342889081450225664,102159089,1,0,3,0,1342887448402141186,@rpcparana @caroldartora13 @UFPR,2020-12-26T17:44:41.000Z,102159089
1342807384327139330,1011979755112026113,0,0,0,0,1342807384327139330,"Acesse https://t.co/gDrgiiFAas 😉 (ou use o link na bio)
.
#cubomatematica #matematica #licenciatura #SBM #SBEM #educação #exatas
#professor #ensinar #educacao #educacaomatematica
#USP #UFF #cederj #IFF #UNIRIO #UERJ #UFRJ #UFPR #UNICAMP #UEM #UFMG #UFAM #UFCA #Unesp #UFRPE https://t.co/ZStTrnFz6V",2020-12-26T12:20:03.000Z,
1342785393813561345,2921603121,0,0,0,0,1342785393813561345,Parabéns @UFPR Ótimas notícias Pesquisas de fármacos q já estão nas farmácias podendo combater o vírus polêmico Medicamento tem indicação médica ao invés de imunizantes. Testevacina q ainda é objeto de pesquisa fase teste3 apressando procedimento e será obrigatório Ai não dá né?! https://t.co/hNclOeT9Ds,2020-12-26T10:52:40.000Z,
1342679391298580481,34116789,0,0,4,0,1342679391298580481,Ótima notícia vinda da nossa querida @ufpr! https://t.co/ZovAyIkfll,2020-12-26T03:51:27.000Z,
1342653589320302594,3415870145,1,0,11,0,1342653589320302594,te presente de natal eu aceito uma vaga na @UFPR muito obrigada,2020-12-26T02:08:55.000Z,
1342651648624222208,49406001,1,0,5,0,1342651648624222208,O centro de pesquisa da @UFPR e colegas como o Dr. @lmcarambei (@PneumoPR )participam de estudo que avalia eficácia e segurança de medicamento oral contra a #COVID19 em #Curitiba 👇🏼 https://t.co/iNhVO12giU,2020-12-26T02:01:12.000Z,
1342634852135424002,40006201,0,0,0,0,1342634852135424002,#Vestibular em destaque: #Vestibular #UFPR 2020/2021 https://t.co/F3TXLkt6Cs #pr,2020-12-26T00:54:28.000Z,
1342631243368816642,965932527797047296,0,0,0,0,1341406386362736649,@cienciaufpr @UFPR @KopenawaDavi @Dario_Kopenawa @RedeProYY vejam essa sequência de posts!,2020-12-26T00:40:07.000Z,1251972106335764487
1342629596609568768,214286694,1,0,14,0,1342629596609568768,Ah a minha @UFPR https://t.co/feY3epltaD,2020-12-26T00:33:35.000Z,
1342626121934917632,1127026472231800832,0,0,2,0,1342626121934917632,Eu amo uma balbúrdia ❤ @UFPR https://t.co/GDxYrbhQKs,2020-12-26T00:19:46.000Z,
1342608890261856256,726285029467426816,0,0,1,0,1342608890261856256,vo lançar essa só que com #ufpr me aceita 🤪 https://t.co/O1o0sUh4SR,2020-12-25T23:11:18.000Z,
1342607638446665735,4252332611,0,0,4,0,1342606613430075392,@CNNBrasil @UFPR ❤️,2020-12-25T23:06:20.000Z,809124436880322561
1342498080042704896,31197706,0,0,0,0,1342498080042704896,The latest Pós-graduação em dia ! https://t.co/ebdUZ9oAQY Thanks to @UFPR @agoraarquivolog #agoraarquivologia,2020-12-25T15:50:59.000Z,
1342426144323358720,1219990315374989315,1,0,2,0,1342426144323358720,"Então é nataaaal... E o que você fez? Se você não entrou em nenhuma Pós no InSTA-UFPR, não se preocupe!

Venha para o lado UFPR da força em 2021 e ajude a construir um futuro melhor para as nossas crianças 🚀

#UFPR #InSTA #Natal #Pós #Especialização #PósGraduação https://t.co/RajBGcf37n",2020-12-25T11:05:08.000Z,
1342257253538275330,40006201,0,0,0,0,1342257253538275330,#Vestibular em destaque: #Vestibular #UFPR 2020/2021 https://t.co/F3TXLkt6Cs #pr,2020-12-24T23:54:01.000Z,
1342204183886368768,170072545,0,0,1,0,1342116406264033280,@MsSilvaNinja @PT_PR @busaocuritiba @pluraljorbr @UFPR @claudiasilvano @ujscwb @henrybugalho @revistapiaui @cartacapital ❤❤,2020-12-24T20:23:09.000Z,1216757952746573824
1342161187492999168,59570007,0,0,0,1,1342161187492999168,"Olá 2021
Olá 25 anos
Olá @UFPR faltam 4 matérias pra eu me formar, me ajuda por favor. Meus professores precisam ser obrigados sim a dar aula, ead, híbrido, aceito qualquer coisa😔😔😔 https://t.co/YDoHzCzA5a",2020-12-24T17:32:17.000Z,
1342129362443898881,266786809,0,0,5,0,1342129362443898881,"❤ Feliz Natal com nenhum(a) criança a menos na escola! 
#projeto #ufpr https://t.co/b8xuCQ0ufG",2020-12-24T15:25:50.000Z,
1342119874605293572,1011979755112026113,0,0,0,0,1342119874605293572,"Boas Festas! Feliz Natal e um Ótimo Ano Novo!
Acesse https://t.co/gDrgiiFAas 😉
.
#cubomatematica #matematica #licenciatura #SBM #SBEM 
#professor  #educacao #educacaomatematica
#USP #UFF #cederj #IFF #UNIRIO #UERJ #UFRJ #UFPR #UNICAMP #UEM #UFMG #UFAM #UFCA #Unesp 
#Feliz Natal https://t.co/0aP8YibeuH",2020-12-24T14:48:08.000Z,
1342108303183245312,1219990315374989315,1,0,2,0,1342108303183245312,"A Pós em Engenharia Industrial 4.0 UFPR deseja um feliz natal a todos!

Que o Papai Noel nos faça sentir aquilo que nenhuma tecnologia é capaz de fazer: a alegria e os sentimentos do Espírito Natalino 🎄 Feliz Natal ho ho ho ho

#UFPR #InSTA #Natal #Pós #Especialização https://t.co/X5yW3B5nj0",2020-12-24T14:02:09.000Z,
1342063615914995712,1230325366486700032,0,0,1,0,1342059507539697669,"Instituto Butantã e Fiocruz, conversem com os cientistas da UFPR. Se alinhem e desenvolvam rápido esta vacina! @jairbolsonaro fale sobre nossa vacina!!!!#instituto_Butantã #Fiocruz #VacinaJa #Brasil #essaeutomo #UFPR",2020-12-24T11:04:35.000Z,1230325366486700032
1342061075479621632,1230325366486700032,1,1,1,0,1342059507539697669,"Governador  @ratinho_jr a nossa UFPR deve ser exaltada!! Espalhe aos 04 ventos a nossa vacina!!
Prefeito @RafaelGreca  a da UFPR é  melhor que a do Butantã, não se venda p @jdoriajr !
#UFPR #Vacina #coronavirus #CoronaVaccine #ChupaDoria
#BUTANTÃ #XôCoronavac",2020-12-24T10:54:29.000Z,1230325366486700032
1342059507539697669,1230325366486700032,0,1,1,0,1342059507539697669,"Muito orgulho da nossa UFPR. Vacina paranaense!!! Essa eu tomo!!#UFPR #VacinaUFPR #essaeutomo #CoronaVaccine
https://t.co/7s2vHMj83f",2020-12-24T10:48:15.000Z,
1342045951956029441,40006201,0,0,0,0,1342045951956029441,#Vestibular em destaque: #Vestibular #UFPR 2020/2021 https://t.co/F3TXLkt6Cs #pr,2020-12-24T09:54:23.000Z,
1341929730539364352,1152132935337668608,1,0,1,0,1341929730539364352,"👉We are glad to share the news that the Volume 2, Issue 4 of @Physics_MDPI is successfully released and can be viewed at https://t.co/7iDKdiNlsi.

Cover Story: https://t.co/jX3UyaG1Yu
Maike Antonio Faustino dos Santos and Luiz Menon Junior
 
@PucRioDigital @UFPR https://t.co/56mslcenVa",2020-12-24T02:12:34.000Z,
1341827534254731267,1108402389860659202,0,0,0,0,1341826272763269125,"É universidade pública, é @UFPR cheguem cheguemm ❤️❤️❤️❤️",2020-12-23T19:26:28.000Z,1108402389860659202
1341820367074189314,40006201,0,0,0,0,1341820367074189314,#Vestibular em destaque: #Vestibular #UFPR 2020/2021 https://t.co/F3TXLkt6Cs #pr,2020-12-23T18:57:59.000Z,
1341818312473370629,136458675,1,0,0,0,1341814270070239233,Esses são os raio x da patinha dele. Vai ter que quebrar de novo pra calcificar no lugar certo. Como já tá calcificada ele não tá sentindo dor. O orto trabalha na @UFPR em Palotina. Ele vai conseguir desconto na cirurgia 🙏🏼🙏🏼 mas só vai ser realizada quando abrir a universidade. https://t.co/aR6I52mAc4,2020-12-23T18:49:50.000Z,136458675
1341773300947693568,31197706,0,0,0,0,1341773300947693568,The latest Pós-graduação em dia ! https://t.co/o77XI8o5sT Thanks to @UFPR @SantaCannabi #dissertação #mestrado,2020-12-23T15:50:58.000Z,
1341760760171655172,1219990315374989315,0,0,1,0,1341760760171655172,"Abertas as inscrições para a Pós em Agronegócio Digital 4.0💡

👉🏼 Início das aulas: 06 de março de 2021

💬 Converse com a Coordenação: https://t.co/AUAcA4Q4Fn

🚜Saiba mais: https://t.co/F1kJAkgW3A

#UFPR #InSTA #Pós #Especialização #PósGraduação #Agronegócio https://t.co/POZiXCwWnM",2020-12-23T15:01:08.000Z,
1341741954510557185,426692922,0,0,1,0,1341719078717800449,@GreenBeerCFC @UFPR Vem ne mim 😎,2020-12-23T13:46:24.000Z,199703234
1341726867695525891,93330115,0,1,3,0,1341726867695525891,"Teste seletivo (prof. substituta/o) na @ufpr Jandaia teve 61 inscrições homologadas. Sessenta e uma! Sintoma da contenção da expansão do ES público, do congelamento dos valores e dos cortes nas bolsas de MS e DR, da precarização e das demissões nas IES privadas - ou o quê?",2020-12-23T12:46:27.000Z,
1341723029429207040,2596210244,0,0,0,0,1341722257308213248,@_lilybraun @UFPR Sexta de pizza não RU da [inaudível],2020-12-23T12:31:12.000Z,27966815
1341722257308213248,27966815,1,1,0,0,1341722257308213248,dia de strogonoff com batata chips no RU da @UFPR https://t.co/PBSNaCqdk8,2020-12-23T12:28:08.000Z,
1341719078717800449,199703234,0,1,3,0,1341719078717800449,"Como diz meu chefe... ""Aí sim eu vi vantagem"" @UFPR https://t.co/aMkxjNJDzX",2020-12-23T12:15:30.000Z,
1341609836744761345,841018523380011008,0,0,0,0,1341609836744761345,Ai que orgulho dessa @UFPR 🥰 https://t.co/h1diRb9nsh,2020-12-23T05:01:25.000Z,
1341574345488031744,1103633649856061440,0,0,2,0,1341532976836972544,@jumondx @UFPR Parece que ela bate palminha indo 🥺😭,2020-12-23T02:40:23.000Z,807785448
1341555269759873025,936359245158731777,0,0,2,0,1341532976836972544,@UFPR eu não acredito que comecei a chorar no meio do vídeo 😔,2020-12-23T01:24:35.000Z,23978439
1341526470838153222,1040306917292351488,1,0,3,0,1341526470838153222,"Repelente contra o mosquito da dengue está em fase de testes pela UFPR. ➡ https://t.co/WDias7PRv7

#Jornalismo #TVEvangelizar #Repelente #Dengue #UFPR https://t.co/DA8Dr2yyOm",2020-12-22T23:30:09.000Z,
1341493238721638403,229881192,0,0,7,0,1341493238721638403,Strogonoff do ru @UFPR https://t.co/1vClw9Jxkg,2020-12-22T21:18:06.000Z,
1341485617071464448,18142145,0,0,1,0,1341480868490190848,"@binerighetti @UFPR , chega mais",2020-12-22T20:47:49.000Z,26004024
1341445236619395072,867709829036593152,0,0,3,0,1341175297463496704,"@GershanikOscar We thank Prof @GershanikOscar for the comments on this multicentric Brazilian study coordinated by @UFPR. With @teiveads @Franklin_GL 
#ataxia #Huntingtondisease #HD",2020-12-22T18:07:21.000Z,916388530439540742
1341443803379621895,867709829036593152,1,0,1,0,1340970769870974976,@AtaxiasARG @FrontNeurol We thank (Gracias!) our Argentine friends for their comments on this multicentric Brazilian study coordinated by @UFPR. With @teiveads @Franklin_GL,2020-12-22T18:01:40.000Z,899096609216245761
1341443386008453120,1020385106727440384,8,0,35,0,1341443386008453120,"Cientistas da @UFPR conseguiram usar o próprio processo de evolução das espécies para bloquear o sistema sensorial do mosquito Aedes aegypti, causador da dengue. Saiba mais: https://t.co/l4UjjqYabS https://t.co/I5tQvXCpFJ",2020-12-22T18:00:00.000Z,
1341406393669136386,1251972106335764487,3,2,15,0,1341406386362736649,"O professor Marco Antonio Valentim, do Departamento de Filosofia da @UFPR, tem estudos com essa abordagem. Um deles é sobre o conceito de “mundo”, em que comparou o que é 🌍 para Heidegger e Kant; e o que é 🌎 para ameríndios, em especial ianomâmis. (2/5)

📷 Milton Guran/Flickr https://t.co/JTCY1M9Swb",2020-12-22T15:33:01.000Z,1251972106335764487
1341397036537671680,40006201,0,0,0,0,1341397036537671680,#Vestibular em destaque: #Vestibular #UFPR 2020/2021 https://t.co/F3TXLkt6Cs #pr,2020-12-22T14:55:50.000Z,
1341300294374797312,723588446695088129,0,0,1,0,1341056336155578374,"@debbora_debora @mprsgn @UFPR A monografia da pós, ERER, MEC/UFPR, 2015, orientação @Edycwb, trás um capítulo sobre a trajetória de apropriação da UFPR pelo fascista, sexista e racista Flávio Suplicy de Lacerda. A derrubada de 2014 foi resultado da pesquisa sobre Enedina, 2013, e luta do Coletivo Sou Neguinh@",2020-12-22T08:31:24.000Z,2801220827
1341217704401920000,119107732,0,0,0,0,1341217704401920000,#Currículo de #Tecnico #Ambiental em #Curitiba #PR #ufpr #meioambiente #cv #oportunidade #trabalho #recolocação #queroemprego #carreira https://t.co/H0DiqtV7LD,2020-12-22T03:03:14.000Z,
1341216270570668032,296508641,0,0,12,0,1341216270570668032,"só mais um dia na @UFPR que adora se mostrar numa gestão de “esquerda” mas q na real tá recolocando busto de ditadura, cortando bolsas, fazendo altas terceirizações etc https://t.co/VdBbh5tV76",2020-12-22T02:57:32.000Z,
1341207583223328768,2237806105,0,0,1,0,1341056336155578374,@pfvrluca @schistosomasoni @mprsgn @UFPR Coitada da miçanga,2020-12-22T02:23:00.000Z,1280139530520137728
1341194335942008834,65209395,0,0,2,0,1341056336155578374,@mprsgn @UFPR Que palhaçada eh esta homem!??? @ricardo_marcelo tá doido é?????,2020-12-22T01:30:22.000Z,164548336
1341185187829452800,76778098,0,0,3,0,1341056336155578374,@mprsgn @UFPR Vontade de chamar geral e ir la arrancar,2020-12-22T00:54:01.000Z,164548336
1341155102074265600,40006201,0,0,0,0,1341155102074265600,#Vestibular em destaque: #Vestibular #UFPR 2020/2021 https://t.co/F3TXLkt6Cs #pr,2020-12-21T22:54:28.000Z,
1341149633612005376,57463266,0,0,16,0,1341056336155578374,"@mprsgn @sarinamolheid @UFPR E aí, @ricardo_marcelo , o senhor só aparece nas redes sociais para pedir voto aos universitários? Porque não fala publicamente sobre isso?",2020-12-21T22:32:44.000Z,164548336
1341141372099805186,931202530893320192,2,0,4,0,1341141372099805186,Last Friday we ended academic activities in our lab this terrible year with a new bachelor's degree in biology with a study on the effects of #urbanization on #dragonflies Congrats to Maria Clara Alencastro and thanks to the committee https://t.co/6Ika20mWVl #UFPR #entomology https://t.co/gGrnBXNq2v,2020-12-21T21:59:54.000Z,
1341134020311212032,443744927,7,0,20,0,1341134020311212032,A pandemida de plásticos nos oceanos voltou-se contra os autores do barbarismo: nós. É o que dizem os professores da @UFPR https://t.co/G4dHYXnQVY,2020-12-21T21:30:42.000Z,
1341125643765997571,907982924724805632,0,0,8,0,1341125643765997571,Acho que nunca me senti tão decepcionado com a @UFPR. Quero saber o que o reitor @ricardo_marcelo tem a dizer sobre isso. https://t.co/sBur2rK8rD,2020-12-21T20:57:25.000Z,
1341114770611712006,156708594,0,0,2,0,1341111919525158913,"@clovisvc @UFPR Lamento a decisão do Conselho, segue o baile",2020-12-21T20:14:12.000Z,125743054
1341114046150549507,125743054,0,1,0,1,1341111919525158913,"@cleliotjr @UFPR Há um texto/""QR Code"" no busto que explica quem foi o sujeito e deixa claro que não se trata de uma homenagem. No mais, a decisão do Conselho Universitário foi tomada por unanimidade.",2020-12-21T20:11:19.000Z,156708594
1341113944979755008,125743054,0,0,0,0,1341111919525158913,"@mprsgn @UFPR Há um texto/""QR Code"" no busto que explica quem foi o sujeito e deixa claro que não se trata de uma homenagem. No mais, a decisão do Conselho Universitário foi tomada por unanimidade.",2020-12-21T20:10:55.000Z,164548336
1341113565659447301,375390102,0,0,3,0,1341056336155578374,@mprsgn @UFPR @gabrielabtl_ oq me diz dessa palhaçada?,2020-12-21T20:09:25.000Z,164548336
1341113120358588418,156708594,0,1,2,0,1341111919525158913,@clovisvc @UFPR Lamentável o busto de um pulha fascista na entrada de uma universidade como a UFPR,2020-12-21T20:07:39.000Z,125743054
1341112861599424514,164548336,0,1,1,0,1341111919525158913,"@clovisvc @UFPR Ninguém falou em apagar a memória. Estou ciente sim dessa resolução, mas sempre discordei. O movimento estudantil à época propôs doação do busto ao Museu Paranaense, manter um monumento desses dentro da universidade é manter uma homenagem!",2020-12-21T20:06:37.000Z,125743054
1341111926059896835,125743054,0,1,1,0,1341111919525158913,"Trata-se de cumprimento à Resolução nº 07/2017, do Conselho Univeristário da @UFPR, a qual foi decidida por unanimidade; todas as etapas da deliberação foram concluídas neste mês de dezembro/2020. https://t.co/dqpSWu3Uug",2020-12-21T20:02:54.000Z,125743054
